date,room_type,is_weekend,is_weekday,is_public_holiday,is_festival,bookings
2023-08-03,Standard,0,1,0,False,17
2023-08-03,Deluxe,0,1,0,False,12
2023-08-03,Suite,0,1,0,False,14
2023-08-04,Standard,0,1,0,False,24
2023-08-04,Deluxe,0,1,0,False,17
2023-08-04,Suite,0,1,0,False,12
2023-08-05,Standard,1,0,0,False,34
2023-08-05,Deluxe,1,0,0,False,23
2023-08-05,Suite,1,0,0,False,13
2023-08-06,Standard,1,0,0,False,34
2023-08-06,Deluxe,1,0,0,False,21
2023-08-06,Suite,1,0,0,False,18
2023-08-07,Standard,0,1,0,False,17
2023-08-07,Deluxe,0,1,0,False,22
2023-08-07,Suite,0,1,0,False,13
2023-08-08,Standard,0,1,0,False,25
2023-08-08,Deluxe,0,1,0,False,21
2023-08-08,Suite,0,1,0,False,18
2023-08-09,Standard,0,1,0,False,28
2023-08-09,Deluxe,0,1,0,False,10
2023-08-09,Suite,0,1,0,False,6
2023-08-10,Standard,0,1,0,False,21
2023-08-10,Deluxe,0,1,0,False,18
2023-08-10,Suite,0,1,0,False,14
2023-08-11,Standard,0,1,0,False,21
2023-08-11,Deluxe,0,1,0,False,18
2023-08-11,Suite,0,1,0,False,8
2023-08-12,Standard,1,0,0,False,31
2023-08-12,Deluxe,1,0,0,False,19
2023-08-12,Suite,1,0,0,False,13
2023-08-13,Standard,1,0,0,False,28
2023-08-13,Deluxe,1,0,0,False,21
2023-08-13,Suite,1,0,0,False,21
2023-08-14,Standard,0,1,0,False,20
2023-08-14,Deluxe,0,1,0,False,28
2023-08-14,Suite,0,1,0,False,13
2023-08-15,Standard,0,1,0,False,24
2023-08-15,Deluxe,0,1,0,False,14
2023-08-15,Suite,0,1,0,False,14
2023-08-16,Standard,0,1,0,False,21
2023-08-16,Deluxe,0,1,0,False,18
2023-08-16,Suite,0,1,0,False,22
2023-08-17,Standard,0,1,0,False,23
2023-08-17,Deluxe,0,1,0,False,22
2023-08-17,Suite,0,1,0,False,9
2023-08-18,Standard,0,1,0,False,23
2023-08-18,Deluxe,0,1,0,False,25
2023-08-18,Suite,0,1,0,False,9
2023-08-19,Standard,1,0,0,False,40
2023-08-19,Deluxe,1,0,0,False,28
2023-08-19,Suite,1,0,0,False,14
2023-08-20,Standard,1,0,0,False,36
2023-08-20,Deluxe,1,0,0,False,29
2023-08-20,Suite,1,0,0,False,19
2023-08-21,Standard,0,1,0,False,17
2023-08-21,Deluxe,0,1,0,False,15
2023-08-21,Suite,0,1,0,False,11
2023-08-22,Standard,0,1,0,False,23
2023-08-22,Deluxe,0,1,0,False,20
2023-08-22,Suite,0,1,0,False,12
2023-08-23,Standard,0,1,0,False,18
2023-08-23,Deluxe,0,1,0,False,19
2023-08-23,Suite,0,1,0,False,14
2023-08-24,Standard,0,1,0,False,26
2023-08-24,Deluxe,0,1,0,False,22
2023-08-24,Suite,0,1,0,False,15
2023-08-25,Standard,0,1,0,False,25
2023-08-25,Deluxe,0,1,0,False,17
2023-08-25,Suite,0,1,0,False,5
2023-08-26,Standard,1,0,0,False,35
2023-08-26,Deluxe,1,0,0,False,26
2023-08-26,Suite,1,0,0,False,17
2023-08-27,Standard,1,0,0,False,28
2023-08-27,Deluxe,1,0,0,False,20
2023-08-27,Suite,1,0,0,False,21
2023-08-28,Standard,0,1,0,False,23
2023-08-28,Deluxe,0,1,0,False,20
2023-08-28,Suite,0,1,0,False,12
2023-08-29,Standard,0,1,0,False,24
2023-08-29,Deluxe,0,1,0,False,21
2023-08-29,Suite,0,1,0,False,9
2023-08-30,Standard,0,1,0,False,24
2023-08-30,Deluxe,0,1,0,False,16
2023-08-30,Suite,0,1,0,False,10
2023-08-31,Standard,0,1,1,False,41
2023-08-31,Deluxe,0,1,1,False,33
2023-08-31,Suite,0,1,1,False,19
2023-09-01,Standard,0,1,0,False,25
2023-09-01,Deluxe,0,1,0,False,11
2023-09-01,Suite,0,1,0,False,9
2023-09-02,Standard,1,0,0,False,26
2023-09-02,Deluxe,1,0,0,False,26
2023-09-02,Suite,1,0,0,False,14
2023-09-03,Standard,1,0,0,False,32
2023-09-03,Deluxe,1,0,0,False,15
2023-09-03,Suite,1,0,0,False,15
2023-09-04,Standard,0,1,0,False,23
2023-09-04,Deluxe,0,1,0,False,15
2023-09-04,Suite,0,1,0,False,14
2023-09-05,Standard,0,1,0,False,17
2023-09-05,Deluxe,0,1,0,False,20
2023-09-05,Suite,0,1,0,False,19
2023-09-06,Standard,0,1,0,False,18
2023-09-06,Deluxe,0,1,0,False,13
2023-09-06,Suite,0,1,0,False,15
2023-09-07,Standard,0,1,0,False,26
2023-09-07,Deluxe,0,1,0,False,12
2023-09-07,Suite,0,1,0,False,8
2023-09-08,Standard,0,1,0,False,18
2023-09-08,Deluxe,0,1,0,False,9
2023-09-08,Suite,0,1,0,False,6
2023-09-09,Standard,1,0,0,False,23
2023-09-09,Deluxe,1,0,0,False,17
2023-09-09,Suite,1,0,0,False,13
2023-09-10,Standard,1,0,0,False,28
2023-09-10,Deluxe,1,0,0,False,27
2023-09-10,Suite,1,0,0,False,10
2023-09-11,Standard,0,1,0,False,23
2023-09-11,Deluxe,0,1,0,False,14
2023-09-11,Suite,0,1,0,False,9
2023-09-12,Standard,0,1,0,False,22
2023-09-12,Deluxe,0,1,0,False,10
2023-09-12,Suite,0,1,0,False,11
2023-09-13,Standard,0,1,0,False,20
2023-09-13,Deluxe,0,1,0,False,16
2023-09-13,Suite,0,1,0,False,11
2023-09-14,Standard,0,1,0,False,29
2023-09-14,Deluxe,0,1,0,False,12
2023-09-14,Suite,0,1,0,False,7
2023-09-15,Standard,0,1,0,False,17
2023-09-15,Deluxe,0,1,0,False,12
2023-09-15,Suite,0,1,0,False,7
2023-09-16,Standard,1,0,1,False,48
2023-09-16,Deluxe,1,0,1,False,38
2023-09-16,Suite,1,0,1,False,19
2023-09-17,Standard,1,0,0,False,24
2023-09-17,Deluxe,1,0,0,False,22
2023-09-17,Suite,1,0,0,False,11
2023-09-18,Standard,0,1,0,False,22
2023-09-18,Deluxe,0,1,0,False,15
2023-09-18,Suite,0,1,0,False,3
2023-09-19,Standard,0,1,0,False,26
2023-09-19,Deluxe,0,1,0,False,22
2023-09-19,Suite,0,1,0,False,7
2023-09-20,Standard,0,1,0,False,18
2023-09-20,Deluxe,0,1,0,False,16
2023-09-20,Suite,0,1,0,False,11
2023-09-21,Standard,0,1,0,False,22
2023-09-21,Deluxe,0,1,0,False,23
2023-09-21,Suite,0,1,0,False,9
2023-09-22,Standard,0,1,0,False,16
2023-09-22,Deluxe,0,1,0,False,9
2023-09-22,Suite,0,1,0,False,7
2023-09-23,Standard,1,0,0,False,27
2023-09-23,Deluxe,1,0,0,False,28
2023-09-23,Suite,1,0,0,False,11
2023-09-24,Standard,1,0,0,False,28
2023-09-24,Deluxe,1,0,0,False,20
2023-09-24,Suite,1,0,0,False,18
2023-09-25,Standard,0,1,0,False,30
2023-09-25,Deluxe,0,1,0,False,12
2023-09-25,Suite,0,1,0,False,8
2023-09-26,Standard,0,1,0,False,24
2023-09-26,Deluxe,0,1,0,False,17
2023-09-26,Suite,0,1,0,False,17
2023-09-27,Standard,0,1,0,False,22
2023-09-27,Deluxe,0,1,0,False,13
2023-09-27,Suite,0,1,0,False,12
2023-09-28,Standard,0,1,0,False,24
2023-09-28,Deluxe,0,1,0,False,18
2023-09-28,Suite,0,1,0,False,12
2023-09-29,Standard,0,1,0,False,24
2023-09-29,Deluxe,0,1,0,False,19
2023-09-29,Suite,0,1,0,False,15
2023-09-30,Standard,1,0,0,False,30
2023-09-30,Deluxe,1,0,0,False,20
2023-09-30,Suite,1,0,0,False,14
2023-10-01,Standard,1,0,0,False,32
2023-10-01,Deluxe,1,0,0,False,17
2023-10-01,Suite,1,0,0,False,15
2023-10-02,Standard,0,1,0,False,18
2023-10-02,Deluxe,0,1,0,False,15
2023-10-02,Suite,0,1,0,False,15
2023-10-03,Standard,0,1,0,False,20
2023-10-03,Deluxe,0,1,0,False,15
2023-10-03,Suite,0,1,0,False,4
2023-10-04,Standard,0,1,0,False,22
2023-10-04,Deluxe,0,1,0,False,17
2023-10-04,Suite,0,1,0,False,18
2023-10-05,Standard,0,1,0,False,18
2023-10-05,Deluxe,0,1,0,False,15
2023-10-05,Suite,0,1,0,False,10
2023-10-06,Standard,0,1,0,False,26
2023-10-06,Deluxe,0,1,0,False,14
2023-10-06,Suite,0,1,0,False,11
2023-10-07,Standard,1,0,0,False,30
2023-10-07,Deluxe,1,0,0,False,21
2023-10-07,Suite,1,0,0,False,12
2023-10-08,Standard,1,0,0,False,28
2023-10-08,Deluxe,1,0,0,False,25
2023-10-08,Suite,1,0,0,False,9
2023-10-09,Standard,0,1,0,False,20
2023-10-09,Deluxe,0,1,0,False,12
2023-10-09,Suite,0,1,0,False,14
2023-10-10,Standard,0,1,0,False,13
2023-10-10,Deluxe,0,1,0,False,12
2023-10-10,Suite,0,1,0,False,11
2023-10-11,Standard,0,1,0,False,26
2023-10-11,Deluxe,0,1,0,False,14
2023-10-11,Suite,0,1,0,False,7
2023-10-12,Standard,0,1,0,False,27
2023-10-12,Deluxe,0,1,0,False,9
2023-10-12,Suite,0,1,0,False,1
2023-10-13,Standard,0,1,0,False,21
2023-10-13,Deluxe,0,1,0,False,12
2023-10-13,Suite,0,1,0,False,5
2023-10-14,Standard,1,0,0,False,30
2023-10-14,Deluxe,1,0,0,False,21
2023-10-14,Suite,1,0,0,False,11
2023-10-15,Standard,1,0,0,False,22
2023-10-15,Deluxe,1,0,0,False,24
2023-10-15,Suite,1,0,0,False,16
2023-10-16,Standard,0,1,0,False,19
2023-10-16,Deluxe,0,1,0,False,22
2023-10-16,Suite,0,1,0,False,5
2023-10-17,Standard,0,1,0,False,13
2023-10-17,Deluxe,0,1,0,False,12
2023-10-17,Suite,0,1,0,False,9
2023-10-18,Standard,0,1,0,False,20
2023-10-18,Deluxe,0,1,0,False,14
2023-10-18,Suite,0,1,0,False,11
2023-10-19,Standard,0,1,0,False,14
2023-10-19,Deluxe,0,1,0,False,20
2023-10-19,Suite,0,1,0,False,9
2023-10-20,Standard,0,1,0,False,24
2023-10-20,Deluxe,0,1,0,False,16
2023-10-20,Suite,0,1,0,False,11
2023-10-21,Standard,1,0,0,False,30
2023-10-21,Deluxe,1,0,0,False,22
2023-10-21,Suite,1,0,0,False,16
2023-10-22,Standard,1,0,0,False,33
2023-10-22,Deluxe,1,0,0,False,21
2023-10-22,Suite,1,0,0,False,16
2023-10-23,Standard,0,1,0,False,19
2023-10-23,Deluxe,0,1,0,False,20
2023-10-23,Suite,0,1,0,False,7
2023-10-24,Standard,0,1,0,False,27
2023-10-24,Deluxe,0,1,0,False,14
2023-10-24,Suite,0,1,0,False,4
2023-10-25,Standard,0,1,0,False,20
2023-10-25,Deluxe,0,1,0,False,12
2023-10-25,Suite,0,1,0,False,13
2023-10-26,Standard,0,1,0,False,17
2023-10-26,Deluxe,0,1,0,False,13
2023-10-26,Suite,0,1,0,False,2
2023-10-27,Standard,0,1,0,False,18
2023-10-27,Deluxe,0,1,0,False,5
2023-10-27,Suite,0,1,0,False,3
2023-10-28,Standard,1,0,0,False,31
2023-10-28,Deluxe,1,0,0,False,24
2023-10-28,Suite,1,0,0,False,15
2023-10-29,Standard,1,0,0,False,24
2023-10-29,Deluxe,1,0,0,False,20
2023-10-29,Suite,1,0,0,False,13
2023-10-30,Standard,0,1,0,False,15
2023-10-30,Deluxe,0,1,0,False,21
2023-10-30,Suite,0,1,0,False,13
2023-10-31,Standard,0,1,1,False,35
2023-10-31,Deluxe,0,1,1,False,27
2023-10-31,Suite,0,1,1,False,18
2023-11-01,Standard,0,1,0,False,11
2023-11-01,Deluxe,0,1,0,False,14
2023-11-01,Suite,0,1,0,False,7
2023-11-02,Standard,0,1,0,False,15
2023-11-02,Deluxe,0,1,0,False,13
2023-11-02,Suite,0,1,0,False,17
2023-11-03,Standard,0,1,0,False,22
2023-11-03,Deluxe,0,1,0,False,12
2023-11-03,Suite,0,1,0,False,12
2023-11-04,Standard,1,0,0,False,33
2023-11-04,Deluxe,1,0,0,False,24
2023-11-04,Suite,1,0,0,False,14
2023-11-05,Standard,1,0,0,False,25
2023-11-05,Deluxe,1,0,0,False,23
2023-11-05,Suite,1,0,0,False,15
2023-11-06,Standard,0,1,0,False,23
2023-11-06,Deluxe,0,1,0,False,17
2023-11-06,Suite,0,1,0,False,14
2023-11-07,Standard,0,1,0,False,17
2023-11-07,Deluxe,0,1,0,False,20
2023-11-07,Suite,0,1,0,False,10
2023-11-08,Standard,0,1,0,False,28
2023-11-08,Deluxe,0,1,0,False,12
2023-11-08,Suite,0,1,0,False,16
2023-11-09,Standard,0,1,0,False,20
2023-11-09,Deluxe,0,1,0,False,12
2023-11-09,Suite,0,1,0,False,8
2023-11-10,Standard,0,1,0,False,18
2023-11-10,Deluxe,0,1,0,False,16
2023-11-10,Suite,0,1,0,False,12
2023-11-11,Standard,1,0,0,False,25
2023-11-11,Deluxe,1,0,0,False,20
2023-11-11,Suite,1,0,0,False,22
2023-11-12,Standard,1,0,0,False,34
2023-11-12,Deluxe,1,0,0,False,22
2023-11-12,Suite,1,0,0,False,14
2023-11-13,Standard,0,1,0,False,20
2023-11-13,Deluxe,0,1,0,False,17
2023-11-13,Suite,0,1,0,False,5
2023-11-14,Standard,0,1,0,False,18
2023-11-14,Deluxe,0,1,0,False,8
2023-11-14,Suite,0,1,0,False,11
2023-11-15,Standard,0,1,0,False,22
2023-11-15,Deluxe,0,1,0,False,13
2023-11-15,Suite,0,1,0,False,16
2023-11-16,Standard,0,1,0,False,15
2023-11-16,Deluxe,0,1,0,False,9
2023-11-16,Suite,0,1,0,False,10
2023-11-17,Standard,0,1,0,False,24
2023-11-17,Deluxe,0,1,0,False,21
2023-11-17,Suite,0,1,0,False,8
2023-11-18,Standard,1,0,0,False,32
2023-11-18,Deluxe,1,0,0,False,20
2023-11-18,Suite,1,0,0,False,13
2023-11-19,Standard,1,0,0,False,31
2023-11-19,Deluxe,1,0,0,False,23
2023-11-19,Suite,1,0,0,False,7
2023-11-20,Standard,0,1,0,False,25
2023-11-20,Deluxe,0,1,0,False,20
2023-11-20,Suite,0,1,0,False,7
2023-11-21,Standard,0,1,0,False,21
2023-11-21,Deluxe,0,1,0,False,16
2023-11-21,Suite,0,1,0,False,11
2023-11-22,Standard,0,1,0,False,17
2023-11-22,Deluxe,0,1,0,False,12
2023-11-22,Suite,0,1,0,False,9
2023-11-23,Standard,0,1,0,False,24
2023-11-23,Deluxe,0,1,0,False,17
2023-11-23,Suite,0,1,0,False,8
2023-11-24,Standard,0,1,0,False,23
2023-11-24,Deluxe,0,1,0,False,3
2023-11-24,Suite,0,1,0,False,14
2023-11-25,Standard,1,0,0,False,21
2023-11-25,Deluxe,1,0,0,False,19
2023-11-25,Suite,1,0,0,False,9
2023-11-26,Standard,1,0,0,False,22
2023-11-26,Deluxe,1,0,0,False,25
2023-11-26,Suite,1,0,0,False,12
2023-11-27,Standard,0,1,0,False,21
2023-11-27,Deluxe,0,1,0,False,14
2023-11-27,Suite,0,1,0,False,11
2023-11-28,Standard,0,1,0,False,20
2023-11-28,Deluxe,0,1,0,False,9
2023-11-28,Suite,0,1,0,False,13
2023-11-29,Standard,0,1,0,False,18
2023-11-29,Deluxe,0,1,0,False,8
2023-11-29,Suite,0,1,0,False,8
2023-11-30,Standard,0,1,0,False,26
2023-11-30,Deluxe,0,1,0,False,18
2023-11-30,Suite,0,1,0,False,8
2023-12-01,Standard,0,1,0,False,22
2023-12-01,Deluxe,0,1,0,False,16
2023-12-01,Suite,0,1,0,False,20
2023-12-02,Standard,1,0,0,False,35
2023-12-02,Deluxe,1,0,0,False,26
2023-12-02,Suite,1,0,0,False,20
2023-12-03,Standard,1,0,0,False,34
2023-12-03,Deluxe,1,0,0,False,24
2023-12-03,Suite,1,0,0,False,16
2023-12-04,Standard,0,1,0,False,23
2023-12-04,Deluxe,0,1,0,False,17
2023-12-04,Suite,0,1,0,False,14
2023-12-05,Standard,0,1,0,False,24
2023-12-05,Deluxe,0,1,0,False,20
2023-12-05,Suite,0,1,0,False,11
2023-12-06,Standard,0,1,0,False,24
2023-12-06,Deluxe,0,1,0,False,10
2023-12-06,Suite,0,1,0,False,15
2023-12-07,Standard,0,1,0,False,25
2023-12-07,Deluxe,0,1,0,False,21
2023-12-07,Suite,0,1,0,False,0
2023-12-08,Standard,0,1,0,False,32
2023-12-08,Deluxe,0,1,0,False,17
2023-12-08,Suite,0,1,0,False,16
2023-12-09,Standard,1,0,0,False,29
2023-12-09,Deluxe,1,0,0,False,27
2023-12-09,Suite,1,0,0,False,12
2023-12-10,Standard,1,0,0,False,31
2023-12-10,Deluxe,1,0,0,False,32
2023-12-10,Suite,1,0,0,False,16
2023-12-11,Standard,0,1,0,False,24
2023-12-11,Deluxe,0,1,0,False,21
2023-12-11,Suite,0,1,0,False,13
2023-12-12,Standard,0,1,0,False,24
2023-12-12,Deluxe,0,1,0,False,19
2023-12-12,Suite,0,1,0,False,21
2023-12-13,Standard,0,1,0,False,23
2023-12-13,Deluxe,0,1,0,False,18
2023-12-13,Suite,0,1,0,False,16
2023-12-14,Standard,0,1,0,False,28
2023-12-14,Deluxe,0,1,0,False,22
2023-12-14,Suite,0,1,0,False,14
2023-12-15,Standard,0,1,0,False,19
2023-12-15,Deluxe,0,1,0,False,24
2023-12-15,Suite,0,1,0,False,7
2023-12-16,Standard,1,0,0,False,34
2023-12-16,Deluxe,1,0,0,False,22
2023-12-16,Suite,1,0,0,False,16
2023-12-17,Standard,1,0,0,False,34
2023-12-17,Deluxe,1,0,0,False,26
2023-12-17,Suite,1,0,0,False,18
2023-12-18,Standard,0,1,0,False,30
2023-12-18,Deluxe,0,1,0,False,19
2023-12-18,Suite,0,1,0,False,11
2023-12-19,Standard,0,1,0,False,27
2023-12-19,Deluxe,0,1,0,False,22
2023-12-19,Suite,0,1,0,False,7
2023-12-20,Standard,0,1,0,False,26
2023-12-20,Deluxe,0,1,0,False,20
2023-12-20,Suite,0,1,0,False,10
2023-12-21,Standard,0,1,0,False,29
2023-12-21,Deluxe,0,1,0,False,17
2023-12-21,Suite,0,1,0,False,12
2023-12-22,Standard,0,1,0,False,23
2023-12-22,Deluxe,0,1,0,False,18
2023-12-22,Suite,0,1,0,False,7
2023-12-23,Standard,1,0,0,False,27
2023-12-23,Deluxe,1,0,0,False,31
2023-12-23,Suite,1,0,0,False,13
2023-12-24,Standard,1,0,0,True,53
2023-12-24,Deluxe,1,0,0,True,34
2023-12-24,Suite,1,0,0,True,26
2023-12-25,Standard,0,1,1,True,61
2023-12-25,Deluxe,0,1,1,True,56
2023-12-25,Suite,0,1,1,True,37
2023-12-26,Standard,0,1,0,True,45
2023-12-26,Deluxe,0,1,0,True,45
2023-12-26,Suite,0,1,0,True,27
2023-12-27,Standard,0,1,0,False,22
2023-12-27,Deluxe,0,1,0,False,8
2023-12-27,Suite,0,1,0,False,21
2023-12-28,Standard,0,1,0,False,18
2023-12-28,Deluxe,0,1,0,False,11
2023-12-28,Suite,0,1,0,False,16
2023-12-29,Standard,0,1,0,False,33
2023-12-29,Deluxe,0,1,0,False,23
2023-12-29,Suite,0,1,0,False,14
2023-12-30,Standard,1,0,0,False,35
2023-12-30,Deluxe,1,0,0,False,28
2023-12-30,Suite,1,0,0,False,19
2023-12-31,Standard,1,0,0,False,34
2023-12-31,Deluxe,1,0,0,False,25
2023-12-31,Suite,1,0,0,False,16
2024-01-01,Standard,0,1,1,False,32
2024-01-01,Deluxe,0,1,1,False,25
2024-01-01,Suite,0,1,1,False,11
2024-01-02,Standard,0,1,0,False,19
2024-01-02,Deluxe,0,1,0,False,11
2024-01-02,Suite,0,1,0,False,5
2024-01-03,Standard,0,1,0,False,20
2024-01-03,Deluxe,0,1,0,False,20
2024-01-03,Suite,0,1,0,False,13
2024-01-04,Standard,0,1,0,False,13
2024-01-04,Deluxe,0,1,0,False,11
2024-01-04,Suite,0,1,0,False,13
2024-01-05,Standard,0,1,0,False,16
2024-01-05,Deluxe,0,1,0,False,14
2024-01-05,Suite,0,1,0,False,12
2024-01-06,Standard,1,0,0,False,24
2024-01-06,Deluxe,1,0,0,False,21
2024-01-06,Suite,1,0,0,False,8
2024-01-07,Standard,1,0,0,False,25
2024-01-07,Deluxe,1,0,0,False,22
2024-01-07,Suite,1,0,0,False,7
2024-01-08,Standard,0,1,0,False,21
2024-01-08,Deluxe,0,1,0,False,14
2024-01-08,Suite,0,1,0,False,12
2024-01-09,Standard,0,1,0,False,20
2024-01-09,Deluxe,0,1,0,False,20
2024-01-09,Suite,0,1,0,False,10
2024-01-10,Standard,0,1,0,False,18
2024-01-10,Deluxe,0,1,0,False,15
2024-01-10,Suite,0,1,0,False,12
2024-01-11,Standard,0,1,0,False,20
2024-01-11,Deluxe,0,1,0,False,15
2024-01-11,Suite,0,1,0,False,7
2024-01-12,Standard,0,1,0,False,17
2024-01-12,Deluxe,0,1,0,False,9
2024-01-12,Suite,0,1,0,False,16
2024-01-13,Standard,1,0,0,False,23
2024-01-13,Deluxe,1,0,0,False,18
2024-01-13,Suite,1,0,0,False,11
2024-01-14,Standard,1,0,0,False,31
2024-01-14,Deluxe,1,0,0,False,19
2024-01-14,Suite,1,0,0,False,18
2024-01-15,Standard,0,1,0,False,17
2024-01-15,Deluxe,0,1,0,False,16
2024-01-15,Suite,0,1,0,False,6
2024-01-16,Standard,0,1,0,False,28
2024-01-16,Deluxe,0,1,0,False,10
2024-01-16,Suite,0,1,0,False,11
2024-01-17,Standard,0,1,0,False,22
2024-01-17,Deluxe,0,1,0,False,16
2024-01-17,Suite,0,1,0,False,9
2024-01-18,Standard,0,1,0,False,19
2024-01-18,Deluxe,0,1,0,False,15
2024-01-18,Suite,0,1,0,False,9
2024-01-19,Standard,0,1,0,False,23
2024-01-19,Deluxe,0,1,0,False,23
2024-01-19,Suite,0,1,0,False,7
2024-01-20,Standard,1,0,0,False,22
2024-01-20,Deluxe,1,0,0,False,20
2024-01-20,Suite,1,0,0,False,24
2024-01-21,Standard,1,0,0,False,24
2024-01-21,Deluxe,1,0,0,False,27
2024-01-21,Suite,1,0,0,False,20
2024-01-22,Standard,0,1,0,False,17
2024-01-22,Deluxe,0,1,0,False,17
2024-01-22,Suite,0,1,0,False,16
2024-01-23,Standard,0,1,0,False,18
2024-01-23,Deluxe,0,1,0,False,14
2024-01-23,Suite,0,1,0,False,7
2024-01-24,Standard,0,1,0,False,15
2024-01-24,Deluxe,0,1,0,False,12
2024-01-24,Suite,0,1,0,False,5
2024-01-25,Standard,0,1,0,False,20
2024-01-25,Deluxe,0,1,0,False,11
2024-01-25,Suite,0,1,0,False,10
2024-01-26,Standard,0,1,0,False,13
2024-01-26,Deluxe,0,1,0,False,16
2024-01-26,Suite,0,1,0,False,13
2024-01-27,Standard,1,0,0,False,20
2024-01-27,Deluxe,1,0,0,False,22
2024-01-27,Suite,1,0,0,False,18
2024-01-28,Standard,1,0,0,False,23
2024-01-28,Deluxe,1,0,0,False,27
2024-01-28,Suite,1,0,0,False,15
2024-01-29,Standard,0,1,0,False,17
2024-01-29,Deluxe,0,1,0,False,14
2024-01-29,Suite,0,1,0,False,12
2024-01-30,Standard,0,1,0,False,20
2024-01-30,Deluxe,0,1,0,False,17
2024-01-30,Suite,0,1,0,False,6
2024-01-31,Standard,0,1,0,False,20
2024-01-31,Deluxe,0,1,0,False,9
2024-01-31,Suite,0,1,0,False,9
2024-02-01,Standard,0,1,0,False,16
2024-02-01,Deluxe,0,1,0,False,12
2024-02-01,Suite,0,1,0,False,14
2024-02-02,Standard,0,1,0,False,24
2024-02-02,Deluxe,0,1,0,False,17
2024-02-02,Suite,0,1,0,False,5
2024-02-03,Standard,1,0,0,False,26
2024-02-03,Deluxe,1,0,0,False,25
2024-02-03,Suite,1,0,0,False,14
2024-02-04,Standard,1,0,0,False,37
2024-02-04,Deluxe,1,0,0,False,22
2024-02-04,Suite,1,0,0,False,14
2024-02-05,Standard,0,1,0,False,18
2024-02-05,Deluxe,0,1,0,False,15
2024-02-05,Suite,0,1,0,False,9
2024-02-06,Standard,0,1,0,False,22
2024-02-06,Deluxe,0,1,0,False,18
2024-02-06,Suite,0,1,0,False,6
2024-02-07,Standard,0,1,0,False,14
2024-02-07,Deluxe,0,1,0,False,7
2024-02-07,Suite,0,1,0,False,12
2024-02-08,Standard,0,1,0,False,15
2024-02-08,Deluxe,0,1,0,False,6
2024-02-08,Suite,0,1,0,False,11
2024-02-09,Standard,0,1,0,False,29
2024-02-09,Deluxe,0,1,0,False,14
2024-02-09,Suite,0,1,0,False,13
2024-02-10,Standard,1,0,0,True,48
2024-02-10,Deluxe,1,0,0,True,35
2024-02-10,Suite,1,0,0,True,27
2024-02-11,Standard,1,0,0,True,46
2024-02-11,Deluxe,1,0,0,True,37
2024-02-11,Suite,1,0,0,True,25
2024-02-12,Standard,0,1,0,True,37
2024-02-12,Deluxe,0,1,0,True,33
2024-02-12,Suite,0,1,0,True,19
2024-02-13,Standard,0,1,0,False,16
2024-02-13,Deluxe,0,1,0,False,17
2024-02-13,Suite,0,1,0,False,6
2024-02-14,Standard,0,1,0,False,20
2024-02-14,Deluxe,0,1,0,False,14
2024-02-14,Suite,0,1,0,False,14
2024-02-15,Standard,0,1,0,False,21
2024-02-15,Deluxe,0,1,0,False,14
2024-02-15,Suite,0,1,0,False,13
2024-02-16,Standard,0,1,0,False,25
2024-02-16,Deluxe,0,1,0,False,17
2024-02-16,Suite,0,1,0,False,10
2024-02-17,Standard,1,0,0,False,22
2024-02-17,Deluxe,1,0,0,False,16
2024-02-17,Suite,1,0,0,False,12
2024-02-18,Standard,1,0,0,False,25
2024-02-18,Deluxe,1,0,0,False,20
2024-02-18,Suite,1,0,0,False,14
2024-02-19,Standard,0,1,0,False,22
2024-02-19,Deluxe,0,1,0,False,14
2024-02-19,Suite,0,1,0,False,11
2024-02-20,Standard,0,1,0,False,20
2024-02-20,Deluxe,0,1,0,False,7
2024-02-20,Suite,0,1,0,False,6
2024-02-21,Standard,0,1,0,False,19
2024-02-21,Deluxe,0,1,0,False,10
2024-02-21,Suite,0,1,0,False,12
2024-02-22,Standard,0,1,0,False,26
2024-02-22,Deluxe,0,1,0,False,19
2024-02-22,Suite,0,1,0,False,9
2024-02-23,Standard,0,1,0,False,25
2024-02-23,Deluxe,0,1,0,False,15
2024-02-23,Suite,0,1,0,False,8
2024-02-24,Standard,1,0,0,False,25
2024-02-24,Deluxe,1,0,0,False,19
2024-02-24,Suite,1,0,0,False,12
2024-02-25,Standard,1,0,0,False,28
2024-02-25,Deluxe,1,0,0,False,21
2024-02-25,Suite,1,0,0,False,14
2024-02-26,Standard,0,1,0,False,21
2024-02-26,Deluxe,0,1,0,False,19
2024-02-26,Suite,0,1,0,False,13
2024-02-27,Standard,0,1,0,False,14
2024-02-27,Deluxe,0,1,0,False,4
2024-02-27,Suite,0,1,0,False,13
2024-02-28,Standard,0,1,0,False,14
2024-02-28,Deluxe,0,1,0,False,14
2024-02-28,Suite,0,1,0,False,5
2024-02-29,Standard,0,1,0,False,12
2024-02-29,Deluxe,0,1,0,False,17
2024-02-29,Suite,0,1,0,False,13
2024-03-01,Standard,0,1,0,False,17
2024-03-01,Deluxe,0,1,0,False,4
2024-03-01,Suite,0,1,0,False,7
2024-03-02,Standard,1,0,0,False,29
2024-03-02,Deluxe,1,0,0,False,15
2024-03-02,Suite,1,0,0,False,14
2024-03-03,Standard,1,0,0,False,27
2024-03-03,Deluxe,1,0,0,False,23
2024-03-03,Suite,1,0,0,False,14
2024-03-04,Standard,0,1,0,False,16
2024-03-04,Deluxe,0,1,0,False,19
